,open_time,close_time,open,high,low,close,volume,num_trades,MA_20,STD_20,Price_Change,Price_Change%,Change,bollinger_up,bollinger_down,above_bound,below_bound,cross_bounds
2020-09-01 02:59:59.999,2020-08-31 00:00:00.000,2020-08-31 23:59:59.999,51.329,59.59,49.834,55.249,56010.889,17023,,,3.89,7.58,Increase,,,False,False,neutral
2020-09-02 02:59:59.999,2020-09-01 00:00:00.000,2020-09-01 23:59:59.999,55.42,55.57,50.25,50.891,26642.975,9778,,,-4.36,-7.89,Decrease,,,False,False,neutral
2020-09-03 02:59:59.999,2020-09-02 00:00:00.000,2020-09-02 23:59:59.999,51.197,52.853,45.82,48.998,17974.788,5560,,,-1.89,-3.72,Neutral,,,False,False,neutral
2020-09-04 02:59:59.999,2020-09-03 00:00:00.000,2020-09-03 23:59:59.999,49.021,49.062,37.77,40.711,23023.775,6419,,,-8.29,-16.91,Decrease,,,False,False,neutral
2020-09-05 02:59:59.999,2020-09-04 00:00:00.000,2020-09-04 23:59:59.999,40.492,48.862,36.368,42.745,20238.925,5852,,,2.03,5.0,Neutral,,,False,False,neutral
2020-09-06 02:59:59.999,2020-09-05 00:00:00.000,2020-09-05 23:59:59.999,42.68,44.588,35.936,37.638,19104.598,4953,,,-5.11,-11.95,Decrease,,,False,False,neutral
2020-09-07 02:59:59.999,2020-09-06 00:00:00.000,2020-09-06 23:59:59.999,37.638,40.5,35.0,38.255,19173.991,4310,,,0.62,1.64,Neutral,,,False,False,neutral
2020-09-08 02:59:59.999,2020-09-07 00:00:00.000,2020-09-07 23:59:59.999,38.255,40.0,34.147,37.396,9661.115,2923,45.79785,5.671922567163161,-0.86,-2.25,Neutral,48.73984513432632,26.05215486567368,False,False,neutral
2020-09-09 02:59:59.999,2020-09-08 00:00:00.000,2020-09-08 23:59:59.999,37.395,37.488,33.894,35.657,9716.227,3132,45.47675,6.061909963690878,-1.74,-4.65,Neutral,47.780819927381756,23.53318007261824,False,False,neutral
2020-09-10 02:59:59.999,2020-09-09 00:00:00.000,2020-09-09 23:59:59.999,35.65,37.698,34.188,35.962,4763.384,1879,44.92835,6.409663660401666,0.31,0.86,Neutral,48.781327320803335,23.14267267919667,False,False,neutral
2020-09-11 02:59:59.999,2020-09-10 00:00:00.000,2020-09-10 23:59:59.999,35.961,40.0,35.9,36.474,10089.061,3460,44.65725,6.6546499759665485,0.51,1.42,Neutral,49.783299951933095,23.164700048066898,False,False,neutral
2020-09-12 02:59:59.999,2020-09-11 00:00:00.000,2020-09-11 23:59:59.999,36.532,36.898,34.86,36.283,8574.208,2817,44.0725,6.858206728169965,-0.19,-0.52,Neutral,49.99941345633993,22.566586543660073,False,False,neutral
2020-09-13 02:59:59.999,2020-09-12 00:00:00.000,2020-09-12 23:59:59.999,36.235,39.67,36.145,37.762,22056.744,5959,43.78105,7.002092532912834,1.48,4.08,Neutral,51.76618506582567,23.757814934174334,False,False,neutral
2020-09-14 02:59:59.999,2020-09-13 00:00:00.000,2020-09-13 23:59:59.999,37.762,38.438,35.001,35.547,7267.145,3110,43.32195,7.233846654334126,-2.22,-5.87,Decrease,50.01469330866825,21.079306691331745,False,False,neutral
2020-09-15 02:59:59.999,2020-09-14 00:00:00.000,2020-09-14 23:59:59.999,35.573,37.244,34.982,35.259,12227.861,3630,42.973349999999996,7.453832509627442,-0.29,-0.81,Neutral,50.166665019254886,20.351334980745115,False,False,neutral
2020-09-16 02:59:59.999,2020-09-15 00:00:00.000,2020-09-15 23:59:59.999,35.271,36.818,33.855,34.98,19236.467,5679,42.53695,7.661172773180767,-0.28,-0.79,Neutral,50.30234554636153,19.657654453638465,False,False,neutral
2020-09-17 02:59:59.999,2020-09-16 00:00:00.000,2020-09-16 23:59:59.999,34.822,35.726,32.163,32.216,13473.372,4759,41.5259,7.620071742306282,-2.76,-7.9,Decrease,47.45614348461257,16.975856515387438,False,False,neutral
2020-09-18 02:59:59.999,2020-09-17 00:00:00.000,2020-09-17 23:59:59.999,32.187,37.528,31.865,32.061,18718.873,6086,40.39445,7.232716585619449,-0.16,-0.48,Neutral,46.5264331712389,17.5955668287611,False,False,neutral
2020-09-19 02:59:59.999,2020-09-18 00:00:00.000,2020-09-18 23:59:59.999,32.061,32.3,28.814,29.381,38081.668,9803,39.241,7.046023335336404,-2.68,-8.36,Decrease,43.47304667067281,15.288953329327192,False,False,neutral
2020-09-20 02:59:59.999,2020-09-19 00:00:00.000,2020-09-19 23:59:59.999,29.393,29.653,28.733,29.223,6857.517,1814,38.1344,6.776128800118053,-0.16,-0.54,Neutral,42.7752576002361,15.670742399763894,False,False,neutral
2020-09-21 02:59:59.999,2020-09-20 00:00:00.000,2020-09-20 23:59:59.999,29.216,40.0,28.896,33.266,228951.429,38354,37.035250000000005,5.520448493174198,4.04,13.83,Increase,44.30689698634839,22.2251030136516,False,False,neutral
2020-09-22 02:59:59.999,2020-09-21 00:00:00.000,2020-09-21 23:59:59.999,33.265,34.136,29.71,31.196,53371.528,11673,36.0505,4.598352456672852,-2.07,-6.22,Decrease,40.3927049133457,21.9992950866543,False,False,neutral
2020-09-23 02:59:59.999,2020-09-22 00:00:00.000,2020-09-22 23:59:59.999,31.147,33.1,29.936,30.7,26253.944,5258,35.1356,3.5982548021301075,-0.5,-1.59,Neutral,37.89650960426022,23.503490395739785,False,False,neutral
2020-09-24 02:59:59.999,2020-09-23 00:00:00.000,2020-09-23 23:59:59.999,30.701,32.0,28.81,29.101,39743.007,8455,34.555099999999996,3.5879404868032347,-1.6,-5.21,Decrease,36.27688097360647,21.92511902639353,False,False,neutral
2020-09-25 02:59:59.999,2020-09-24 00:00:00.000,2020-09-24 23:59:59.999,28.978,33.0,28.949,31.688,26261.05,5804,34.00225,3.074735416516136,2.59,8.89,Increase,37.83747083303227,25.538529166967727,False,False,neutral
2020-09-26 02:59:59.999,2020-09-25 00:00:00.000,2020-09-25 23:59:59.999,31.601,31.989,30.141,31.128,8475.297,2041,33.67675,3.0135622368324926,-0.56,-1.77,Neutral,37.15512447366498,25.100875526335017,False,False,neutral
2020-09-27 02:59:59.999,2020-09-26 00:00:00.000,2020-09-26 23:59:59.999,31.134,32.384,30.832,31.479,5869.643,1386,33.33794999999999,2.848116764220046,0.35,1.13,Neutral,37.17523352844009,25.782766471559906,False,False,neutral
2020-09-28 02:59:59.999,2020-09-27 00:00:00.000,2020-09-27 23:59:59.999,31.406,32.531,30.718,31.675,7065.451,1864,33.0519,2.7026765855935233,0.2,0.62,Neutral,37.08035317118705,26.269646828812952,False,False,neutral
2020-09-29 02:59:59.999,2020-09-28 00:00:00.000,2020-09-28 23:59:59.999,31.74,32.022,30.925,31.346,11122.411,2821,32.836349999999996,2.655471675318854,-0.33,-1.04,Neutral,36.65694335063771,26.035056649362293,False,False,neutral
2020-09-30 02:59:59.999,2020-09-29 00:00:00.000,2020-09-29 23:59:59.999,31.287,31.698,30.101,30.736,9660.89,2231,32.57505,2.587981279420552,-0.61,-1.95,Neutral,35.911962558841104,25.560037441158897,False,False,neutral
2020-10-01 02:59:59.999,2020-09-30 00:00:00.000,2020-09-30 23:59:59.999,30.646,31.275,30.435,30.824,9711.532,2263,32.29255,2.4443655397883743,0.09,0.29,Neutral,35.71273107957675,25.935268920423255,False,False,neutral
2020-10-02 02:59:59.999,2020-10-01 00:00:00.000,2020-10-01 23:59:59.999,30.759,31.506,29.54,30.648,8149.4,2324,32.0108,2.279389659766901,-0.18,-0.57,Neutral,35.2067793195338,26.089220680466198,False,False,neutral
2020-10-03 02:59:59.999,2020-10-02 00:00:00.000,2020-10-02 23:59:59.999,30.525,30.945,28.092,28.616,15580.904,4572,31.553499999999996,1.959895633633705,-2.03,-6.63,Decrease,32.53579126726741,24.69620873273259,False,False,neutral
2020-10-04 02:59:59.999,2020-10-03 00:00:00.000,2020-10-03 23:59:59.999,28.543,29.06,28.366,28.534,3251.198,891,31.20285,1.8309166032057127,-0.08,-0.29,Neutral,32.19583320641142,24.872166793588573,False,False,neutral
2020-10-05 02:59:59.999,2020-10-04 00:00:00.000,2020-10-04 23:59:59.999,28.481,28.998,27.908,28.953,4191.797,1223,30.887549999999997,1.6273007510015232,0.42,1.47,Neutral,32.207601502003044,25.698398497996955,False,False,neutral
2020-10-06 02:59:59.999,2020-10-05 00:00:00.000,2020-10-05 23:59:59.999,29.015,29.408,28.278,28.795,3740.739,1212,30.578300000000002,1.3771051674091,-0.16,-0.55,Neutral,31.549210334818202,26.0407896651818,False,False,neutral
2020-10-07 02:59:59.999,2020-10-06 00:00:00.000,2020-10-06 23:59:59.999,28.869,29.015,26.973,27.065,5370.092,1751,30.320749999999997,1.52809702347641,-1.73,-6.01,Decrease,30.121194046952823,24.00880595304718,False,False,neutral
2020-10-08 02:59:59.999,2020-10-07 00:00:00.000,2020-10-07 23:59:59.999,27.043,27.743,26.853,27.359,4747.386,1168,30.085649999999998,1.605985228843253,0.29,1.09,Neutral,30.570970457686506,24.147029542313497,False,False,neutral
2020-10-09 02:59:59.999,2020-10-08 00:00:00.000,2020-10-08 23:59:59.999,27.413,27.82,26.837,27.33,6068.317,1674,29.9831,1.7151235616067142,-0.03,-0.11,Neutral,30.760247123213425,23.89975287678657,False,False,neutral
2020-10-10 02:59:59.999,2020-10-09 00:00:00.000,2020-10-09 23:59:59.999,27.33,29.321,27.31,28.858,14671.716,2981,29.964850000000002,1.725547427248455,1.53,5.59,Increase,32.30909485449691,25.40690514550309,False,False,neutral
2020-10-11 02:59:59.999,2020-10-10 00:00:00.000,2020-10-10 23:59:59.999,28.946,29.681,28.587,28.839,4986.36,1314,29.7435,1.5553438441977236,-0.02,-0.07,Neutral,31.949687688395446,25.72831231160455,False,False,neutral
2020-10-12 02:59:59.999,2020-10-11 00:00:00.000,2020-10-11 23:59:59.999,28.899,29.673,28.237,28.752,3599.65,1220,29.6213,1.531037732011083,-0.09,-0.3,Neutral,31.814075464022164,25.689924535977834,False,False,neutral
2020-10-13 02:59:59.999,2020-10-12 00:00:00.000,2020-10-12 23:59:59.999,28.893,35.99,28.779,31.204,29875.058,7602,29.646500000000003,1.5537069255576654,2.45,8.53,Increase,34.31141385111533,28.09658614888467,True,False,above
2020-10-14 02:59:59.999,2020-10-13 00:00:00.000,2020-10-13 23:59:59.999,31.195,32.5,30.723,31.65,3824.196,964,29.773950000000003,1.6101270128061214,0.45,1.43,Neutral,34.87025402561224,28.429745974387757,False,False,neutral
2020-10-15 02:59:59.999,2020-10-14 00:00:00.000,2020-10-14 23:59:59.999,31.65,31.716,29.413,29.806,5351.21,1167,29.67985,1.5460989031820025,-1.84,-5.83,Decrease,32.898197806364,26.713802193635996,False,False,neutral
2020-10-16 02:59:59.999,2020-10-15 00:00:00.000,2020-10-15 23:59:59.999,29.828,30.295,29.076,29.356,8886.612,3144,29.591249999999995,1.509073535057209,-0.45,-1.51,Neutral,32.37414707011442,26.337852929885585,False,False,neutral
2020-10-17 02:59:59.999,2020-10-16 00:00:00.000,2020-10-16 23:59:59.999,29.37,30.203,27.84,28.311,14448.393,2782,29.432850000000002,1.4661511473383753,-1.05,-3.56,Neutral,31.243302294676752,25.378697705323248,False,False,neutral
2020-10-18 02:59:59.999,2020-10-17 00:00:00.000,2020-10-17 23:59:59.999,28.147,28.636,27.766,28.636,1719.517,452,29.280899999999995,1.3762715039668232,0.32,1.15,Neutral,31.388543007933645,25.883456992066353,False,False,neutral
2020-10-19 02:59:59.999,2020-10-18 00:00:00.000,2020-10-18 23:59:59.999,28.598,29.158,28.382,29.128,1224.33,274,29.169999999999998,1.2876152171234772,0.49,1.72,Neutral,31.703230434246954,26.552769565753046,False,False,neutral
2020-10-20 02:59:59.999,2020-10-19 00:00:00.000,2020-10-19 23:59:59.999,29.137,29.954,28.5,29.069,5116.079,1112,29.08665,1.233736441827934,-0.06,-0.2,Neutral,31.53647288365587,26.60152711634413,False,False,neutral
2020-10-21 02:59:59.999,2020-10-20 00:00:00.000,2020-10-20 23:59:59.999,29.09,29.783,26.419,26.419,12468.922,2552,28.8664,1.2987398102531345,-2.65,-9.12,Decrease,29.01647962050627,23.82152037949373,True,False,above
2020-10-22 02:59:59.999,2020-10-21 00:00:00.000,2020-10-21 23:59:59.999,26.466,27.894,25.999,26.551,21575.822,3356,28.66155,1.3257666094117306,0.13,0.5,Neutral,29.20253321882346,23.899466781176535,False,False,neutral
2020-10-23 02:59:59.999,2020-10-22 00:00:00.000,2020-10-22 23:59:59.999,26.593,27.412,26.0,26.771,7727.907,1305,28.5693,1.391655360390911,0.22,0.83,Neutral,29.55431072078182,23.98768927921818,False,False,neutral
2020-10-24 02:59:59.999,2020-10-23 00:00:00.000,2020-10-23 23:59:59.999,26.7,27.146,26.0,26.346,8987.184,2503,28.459899999999998,1.477904594171482,-0.43,-1.59,Neutral,29.301809188342965,23.390190811657035,False,False,neutral
2020-10-25 02:59:59.999,2020-10-24 00:00:00.000,2020-10-24 23:59:59.999,26.388,27.069,26.122,26.461,3318.809,799,28.3353,1.5379718052304125,0.11,0.44,Neutral,29.536943610460824,23.385056389539173,False,False,neutral
2020-10-26 01:59:59.999,2020-10-25 00:00:00.000,2020-10-25 23:59:59.999,26.489,27.014,25.855,25.97,6378.413,1643,28.194049999999997,1.6210145775179794,-0.49,-1.86,Neutral,29.212029155035957,22.72797084496404,False,False,neutral
2020-10-27 01:59:59.999,2020-10-26 00:00:00.000,2020-10-26 23:59:59.999,25.957,27.146,25.579,26.004,15173.674,3236,28.141000000000002,1.6763267487040014,0.03,0.13,Neutral,29.356653497408004,22.651346502592,False,False,neutral
2020-10-28 01:59:59.999,2020-10-27 00:00:00.000,2020-10-27 23:59:59.999,26.049,26.051,25.017,25.189,5303.171,1221,28.0325,1.7955894941713204,-0.82,-3.13,Neutral,28.78017898834264,21.59782101165736,False,False,neutral
2020-10-29 01:59:59.999,2020-10-28 00:00:00.000,2020-10-28 23:59:59.999,25.167,25.65,24.738,24.996,3669.486,1217,27.915799999999997,1.9154927798018848,-0.19,-0.77,Neutral,28.82698555960377,21.165014440396227,False,False,neutral
2020-10-30 01:59:59.999,2020-10-29 00:00:00.000,2020-10-29 23:59:59.999,24.954,25.888,23.881,23.976,10009.414,1893,27.671699999999998,2.0920366078107984,-1.02,-4.08,Neutral,28.160073215621594,19.791926784378404,False,False,neutral
2020-10-31 01:59:59.999,2020-10-30 00:00:00.000,2020-10-30 23:59:59.999,24.146,25.081,23.874,24.229,2810.429,1020,27.4412,2.2074361789664447,0.25,1.06,Neutral,28.64387235793289,19.81412764206711,False,False,neutral
2020-11-01 01:59:59.999,2020-10-31 00:00:00.000,2020-10-31 23:59:59.999,24.214,24.909,22.989,23.233,10915.76,2790,27.165249999999997,2.373654718716194,-1.0,-4.11,Neutral,27.98030943743239,18.485690562567612,False,False,neutral
2020-11-02 01:59:59.999,2020-11-01 00:00:00.000,2020-11-01 23:59:59.999,23.249,25.119,22.788,23.239,13794.493,3009,26.766999999999996,2.328116179954911,0.01,0.03,Neutral,27.895232359909823,18.58276764009018,False,False,neutral
2020-11-03 01:59:59.999,2020-11-02 00:00:00.000,2020-11-02 23:59:59.999,23.324,25.12,22.735,22.94,11335.745,2531,26.3315,2.176324871743148,-0.3,-1.29,Neutral,27.292649743486297,18.587350256513705,False,False,neutral
2020-11-04 01:59:59.999,2020-11-03 00:00:00.000,2020-11-03 23:59:59.999,22.94,28.478,22.802,25.968,31327.643,9670,26.1396,2.0172268457880045,3.03,13.2,Increase,30.002453691576008,21.933546308423992,False,False,neutral
2020-11-05 01:59:59.999,2020-11-04 00:00:00.000,2020-11-04 23:59:59.999,25.968,26.001,22.844,24.312,22046.945,5192,25.887399999999996,1.906190397514985,-1.66,-6.38,Decrease,28.12438079502997,20.49961920497003,False,False,neutral
2020-11-06 01:59:59.999,2020-11-05 00:00:00.000,2020-11-05 23:59:59.999,24.303,25.758,23.106,23.469,38626.642,7787,25.645300000000002,1.8895870921835667,-0.84,-3.47,Neutral,27.248174184367134,19.68982581563287,False,False,neutral
2020-11-07 01:59:59.999,2020-11-06 00:00:00.000,2020-11-06 23:59:59.999,23.426,24.866,22.537,24.095,38432.03,6478,25.41825,1.7810162348913994,0.63,2.67,Neutral,27.6570324697828,20.5329675302172,False,False,neutral
2020-11-08 01:59:59.999,2020-11-07 00:00:00.000,2020-11-07 23:59:59.999,24.113,24.6,22.05,22.816,14237.956,3774,25.10265,1.64293944774198,-1.28,-5.31,Decrease,26.10187889548396,19.530121104516038,False,False,neutral
2020-11-09 01:59:59.999,2020-11-08 00:00:00.000,2020-11-08 23:59:59.999,22.683,23.879,22.605,23.312,4787.612,1228,24.814799999999998,1.3974241943471242,0.5,2.17,Neutral,26.10684838869425,20.517151611305753,False,False,neutral
2020-11-10 01:59:59.999,2020-11-09 00:00:00.000,2020-11-09 23:59:59.999,23.21,24.744,22.21,23.619,14606.862,3806,24.674799999999998,1.368202301138775,0.31,1.32,Neutral,26.35540460227755,20.88259539772245,False,False,neutral
2020-11-11 01:59:59.999,2020-11-10 00:00:00.000,2020-11-10 23:59:59.999,23.62,24.541,23.134,24.536,9893.407,3105,24.57405,1.2950045915380348,0.92,3.88,Neutral,27.12600918307607,21.94599081692393,False,False,neutral
2020-11-12 01:59:59.999,2020-11-11 00:00:00.000,2020-11-11 23:59:59.999,24.537,26.531,23.9,24.634,36997.689,8942,24.4672,1.187929804766239,0.1,0.4,Neutral,27.009859609532477,22.258140390467524,False,False,neutral
2020-11-13 01:59:59.999,2020-11-12 00:00:00.000,2020-11-12 23:59:59.999,24.634,24.634,23.373,23.688,6205.37,2453,24.3343,1.1129945902357539,-0.95,-3.84,Neutral,25.913989180471507,21.46201081952849,False,False,neutral
2020-11-14 01:59:59.999,2020-11-13 00:00:00.000,2020-11-13 23:59:59.999,23.668,24.995,23.5,24.77,6179.589,2322,24.24975,1.0015879431652768,1.08,4.57,Neutral,26.773175886330552,22.766824113669447,False,False,neutral
2020-11-15 01:59:59.999,2020-11-14 00:00:00.000,2020-11-14 23:59:59.999,24.768,24.945,23.75,24.199,2804.394,1226,24.1612,0.916138440468782,-0.57,-2.31,Neutral,26.031276880937565,22.36672311906244,False,False,neutral
2020-11-16 01:59:59.999,2020-11-15 00:00:00.000,2020-11-15 23:59:59.999,24.183,25.4,23.244,24.052,21460.321,5202,24.0636,0.8069559695803786,-0.15,-0.61,Neutral,25.665911939160758,22.43808806083924,False,False,neutral
2020-11-17 01:59:59.999,2020-11-16 00:00:00.000,2020-11-16 23:59:59.999,24.018,24.944,23.608,24.158,7944.136,2572,24.012050000000002,0.763014070022259,0.11,0.44,Neutral,25.684028140044518,22.631971859955485,False,False,neutral
2020-11-18 01:59:59.999,2020-11-17 00:00:00.000,2020-11-17 23:59:59.999,24.079,25.569,24.017,24.356,8233.808,3412,23.98005,0.7323819448601901,0.2,0.82,Neutral,25.820763889720382,22.89123611027962,False,False,neutral
2020-11-19 01:59:59.999,2020-11-18 00:00:00.000,2020-11-18 23:59:59.999,24.353,24.814,22.88,23.789,7595.579,3405,23.9707,0.7336289826675508,-0.57,-2.33,Neutral,25.256257965335102,22.3217420346649,False,False,neutral
2020-11-20 01:59:59.999,2020-11-19 00:00:00.000,2020-11-19 23:59:59.999,23.79,24.396,23.323,23.531,7179.371,3035,23.9358,0.7372878892117006,-0.26,-1.08,Neutral,25.0055757784234,22.0564242215766,False,False,neutral
2020-11-21 01:59:59.999,2020-11-20 00:00:00.000,2020-11-20 23:59:59.999,23.552,24.1,23.263,23.988,8712.011,3363,23.97355,0.7184988352913935,0.46,1.94,Neutral,25.424997670582787,22.551002329417212,False,False,neutral
2020-11-22 01:59:59.999,2020-11-21 00:00:00.000,2020-11-21 23:59:59.999,23.998,45.465,23.668,27.185,64081.872,19251,24.17085,0.9948253628807859,3.2,13.33,Increase,29.17465072576157,25.195349274238428,True,True,above
2020-11-23 01:59:59.999,2020-11-22 00:00:00.000,2020-11-22 23:59:59.999,27.178,41.547,25.885,32.473,202340.193,54332,24.6475,2.073271899298397,5.29,19.45,Increase,36.619543798596794,28.326456201403204,True,True,above
2020-11-24 01:59:59.999,2020-11-23 00:00:00.000,2020-11-23 23:59:59.999,32.461,39.32,31.599,34.139,78358.702,23540,25.056050000000003,2.961838519977145,1.67,5.13,Increase,40.062677039954295,28.21532296004571,False,False,neutral
2020-11-25 01:59:59.999,2020-11-24 00:00:00.000,2020-11-24 23:59:59.999,34.009,34.657,32.101,32.773,30750.535,10384,25.4791,3.4189529160409093,-1.37,-4.0,Neutral,39.61090583208182,25.935094167918184,False,False,neutral
2020-11-26 01:59:59.999,2020-11-25 00:00:00.000,2020-11-25 23:59:59.999,32.886,32.909,28.502,29.627,16845.452,6338,25.787,3.5046139963136143,-3.15,-9.6,Decrease,36.63622799262723,22.61777200737277,False,False,neutral
2020-11-27 01:59:59.999,2020-11-26 00:00:00.000,2020-11-26 23:59:59.999,29.414,30.923,25.989,28.003,27281.495,7403,25.982400000000002,3.514243459798458,-1.62,-5.48,Decrease,35.031486919596915,20.974513080403085,False,False,neutral
2020-11-28 01:59:59.999,2020-11-27 00:00:00.000,2020-11-27 23:59:59.999,28.084,28.17,25.945,27.163,11371.398,4031,26.19975,3.441779999620672,-0.84,-3.0,Neutral,34.046559999241346,20.279440000758655,False,False,neutral
2020-11-29 01:59:59.999,2020-11-28 00:00:00.000,2020-11-28 23:59:59.999,27.221,41.346,27.221,38.3,197683.974,59928,26.949149999999996,4.3037076093574855,11.14,41.0,Increase,46.907415218714966,29.692584781285028,False,True,below
2020-11-30 01:59:59.999,2020-11-29 00:00:00.000,2020-11-29 23:59:59.999,38.271,40.0,32.959,35.447,72211.847,28941,27.540549999999996,4.622852622114284,-2.85,-7.45,Decrease,44.69270524422857,26.201294755771436,False,False,neutral
2020-12-01 01:59:59.999,2020-11-30 00:00:00.000,2020-11-30 23:59:59.999,35.588,36.661,33.05,33.535,22548.406,9159,27.990500000000004,4.751185840896595,-1.91,-5.39,Decrease,43.03737168179319,24.032628318206807,False,False,neutral
2020-12-02 01:59:59.999,2020-12-01 00:00:00.000,2020-12-01 23:59:59.999,33.526,34.682,31.084,31.254,19211.345,7104,28.321500000000004,4.73561362110767,-2.28,-6.8,Decrease,40.72522724221534,21.782772757784663,False,False,neutral
2020-12-03 01:59:59.999,2020-12-02 00:00:00.000,2020-12-02 23:59:59.999,31.296,32.702,30.916,31.67,14981.641,5576,28.7206,4.660315128265072,0.42,1.33,Neutral,40.990630256530146,22.349369743469857,False,False,neutral
2020-12-04 01:59:59.999,2020-12-03 00:00:00.000,2020-12-03 23:59:59.999,31.67,33.49,31.14,31.38,26906.879,10359,29.0511,4.59938650256743,-0.29,-0.92,Neutral,40.57877300513486,22.18122699486514,False,False,neutral
2020-12-05 01:59:59.999,2020-12-04 00:00:00.000,2020-12-04 23:59:59.999,31.375,31.897,29.328,29.964,20692.1,7809,29.339349999999996,4.457763886866609,-1.42,-4.51,Neutral,38.879527773733216,21.04847222626678,False,False,neutral
2020-12-06 01:59:59.999,2020-12-05 00:00:00.000,2020-12-05 23:59:59.999,29.99,35.5,27.78,31.35,58813.853,22802,29.704249999999995,4.2980113011410666,1.39,4.63,Neutral,39.946022602282135,22.75397739771787,False,False,neutral
2020-12-07 01:59:59.999,2020-12-06 00:00:00.000,2020-12-06 23:59:59.999,31.261,34.243,30.582,31.181,44232.357,16450,30.055400000000002,4.1035215736319275,-0.17,-0.54,Neutral,39.38804314726386,22.973956852736144,False,False,neutral
2020-12-08 01:59:59.999,2020-12-07 00:00:00.000,2020-12-07 23:59:59.999,31.118,31.998,30.211,30.394,14142.615,4728,30.357300000000002,3.8780591605377914,-0.79,-2.52,Neutral,38.15011832107558,22.637881678924415,False,False,neutral
2020-12-09 01:59:59.999,2020-12-08 00:00:00.000,2020-12-08 23:59:59.999,30.379,31.697,27.881,28.409,28678.851,9521,30.588299999999997,3.593368176604102,-1.98,-6.53,Decrease,35.5957363532082,21.222263646791795,False,False,neutral
2020-12-10 01:59:59.999,2020-12-09 00:00:00.000,2020-12-09 23:59:59.999,28.439,29.494,27.028,28.548,19226.718,7580,30.83915,3.2316887271126347,0.14,0.49,Neutral,35.01137745422527,22.084622545774728,False,False,neutral
2020-12-11 01:59:59.999,2020-12-10 00:00:00.000,2020-12-10 23:59:59.999,28.548,28.548,26.484,26.813,18700.12,6928,30.980400000000003,2.967410928916342,-1.73,-6.08,Decrease,32.74782185783268,20.878178142167314,False,False,neutral
2020-12-12 01:59:59.999,2020-12-11 00:00:00.000,2020-12-11 23:59:59.999,26.917,30.049,25.197,26.309,44792.465,16935,30.9366,3.0321398801227972,-0.5,-1.88,Neutral,32.373279760245595,20.244720239754407,False,False,neutral
2020-12-13 01:59:59.999,2020-12-12 00:00:00.000,2020-12-12 23:59:59.999,26.345,27.999,26.053,26.505,13811.052,4655,30.6382,3.1637858334595763,0.2,0.74,Neutral,32.83257166691915,20.177428333080847,False,False,neutral
2020-12-14 01:59:59.999,2020-12-13 00:00:00.000,2020-12-13 23:59:59.999,26.452,33.998,26.369,29.179,120128.955,31413,30.390200000000004,3.0678713621559077,2.67,10.09,Increase,35.31474272431181,23.043257275688184,False,False,neutral
2020-12-15 01:59:59.999,2020-12-14 00:00:00.000,2020-12-14 23:59:59.999,29.19,30.234,27.319,28.619,51462.394,16547,30.182499999999997,3.0385374511604692,-0.56,-1.92,Neutral,34.69607490232094,22.541925097679062,False,False,neutral
2020-12-16 01:59:59.999,2020-12-15 00:00:00.000,2020-12-15 23:59:59.999,28.645,28.85,27.0,27.159,28441.375,8853,30.059099999999994,3.111522793542792,-1.46,-5.1,Decrease,33.382045587085585,20.935954412914416,False,False,neutral
2020-12-17 01:59:59.999,2020-12-16 00:00:00.000,2020-12-16 23:59:59.999,27.088,27.795,26.284,27.167,30992.765,8731,30.0173,3.146022201882297,0.01,0.03,Neutral,33.459044403764594,20.87495559623541,False,False,neutral
2020-12-18 01:59:59.999,2020-12-17 00:00:00.000,2020-12-17 23:59:59.999,27.126,28.281,26.5,27.283,41588.753,11655,30.0233,3.140401467797846,0.12,0.43,Neutral,33.563802935595696,21.00219706440431,False,False,neutral
2020-12-19 01:59:59.999,2020-12-18 00:00:00.000,2020-12-18 23:59:59.999,27.283,28.5,26.332,27.115,35406.784,10570,29.464050000000004,2.5244023883724527,-0.17,-0.62,Neutral,32.163804776744904,22.066195223255093,False,False,neutral
2020-12-20 01:59:59.999,2020-12-19 00:00:00.000,2020-12-19 23:59:59.999,27.052,31.024,26.561,29.225,77506.922,17988,29.152950000000004,2.095174040629036,2.11,7.78,Increase,33.415348081258074,25.03465191874193,False,False,neutral
2020-12-21 01:59:59.999,2020-12-20 00:00:00.000,2020-12-20 23:59:59.999,29.225,29.226,25.975,27.019,49743.552,15663,28.82715,1.8727098090592817,-2.21,-7.55,Decrease,30.764419618118563,23.273580381881434,False,False,neutral
2020-12-22 01:59:59.999,2020-12-21 00:00:00.000,2020-12-21 23:59:59.999,26.952,27.799,25.5,25.509,22038.856,7089,28.539899999999996,1.9208559742166227,-1.51,-5.59,Decrease,29.350711948433247,21.667288051566754,False,False,neutral
2020-12-23 01:59:59.999,2020-12-22 00:00:00.000,2020-12-22 23:59:59.999,25.509,26.5,24.978,25.257,18069.906,5545,28.21925,1.9060519094658528,-0.25,-0.99,Neutral,29.06910381893171,21.444896181068295,False,False,neutral
2020-12-24 01:59:59.999,2020-12-23 00:00:00.000,2020-12-23 23:59:59.999,25.247,26.4,22.109,22.123,35753.367,11972,27.756400000000003,2.199485164640388,-3.13,-12.41,Decrease,26.521970329280776,17.724029670719226,False,False,neutral
